Route_ID,State,Zone_ID,Route_Source,Patrol_Type,Risk_Level,Hotspot_Score,Crime_Count,Patrol_Date,Patrol_Shift,Start_Hour,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Total_Checkpoints,Route_Checkpoints,Distance_KM,Estimated_Duration_Minutes,Assigned_Officers,Vehicle_Type,Route_Status
ROUTE003075,Tamil Nadu,Zone_55,AI Predicted,High-Risk Patrol,HIGH,51.24,98,2027-01-07,Evening,18,13.080689,80.276058,13.081186,80.247308,7,"[{""checkpoint"": 1, ""latitude"": 13.080689, ""longitude"": 80.276058}, {""checkpoint"": 2, ""latitude"": 13.067352, ""longitude"": 80.266062}, {""checkpoint"": 3, ""latitude"": 13.078803, ""longitude"": 80.27366}, {""checkpoint"": 4, ""latitude"": 13.072515, ""longitude"": 80.275074}, {""checkpoint"": 5, ""latitude"": 13.080769, ""longitude"": 80.26021}, {""checkpoint"": 6, ""latitude"": 13.077676, ""longitude"": 80.250886}, {""checkpoint"": 7, ""latitude"": 13.081186, ""longitude"": 80.247308}]",7.23,14,5,Police Jeep,In Progress
ROUTE003076,Tamil Nadu,Zone_45,AI Predicted,Routine Patrol,MEDIUM,39.85,90,2027-04-09,Night,2,13.105081,80.248115,13.102764,80.254074,8,"[{""checkpoint"": 1, ""latitude"": 13.105081, ""longitude"": 80.248115}, {""checkpoint"": 2, ""latitude"": 13.099515, ""longitude"": 80.249034}, {""checkpoint"": 3, ""latitude"": 13.101545, ""longitude"": 80.26283}, {""checkpoint"": 4, ""latitude"": 13.111716, ""longitude"": 80.265109}, {""checkpoint"": 5, ""latitude"": 13.098305, ""longitude"": 80.275265}, {""checkpoint"": 6, ""latitude"": 13.105302, ""longitude"": 80.26587}, {""checkpoint"": 7, ""latitude"": 13.112056, ""longitude"": 80.253206}, {""checkpoint"": 8, ""latitude"": 13.102764, ""longitude"": 80.254074}]",17.35,47,2,Police Motorcycle,Completed
ROUTE003077,Tamil Nadu,Zone_22,Historical,Intensive Patrol,CRITICAL,80.16,118,2027-07-12,Night,0,13.104401,80.293839,13.072078,80.305236,7,"[{""checkpoint"": 1, ""latitude"": 13.104401, ""longitude"": 80.293839}, {""checkpoint"": 2, ""latitude"": 13.103602, ""longitude"": 80.291148}, {""checkpoint"": 3, ""latitude"": 13.096496, ""longitude"": 80.287774}, {""checkpoint"": 4, ""latitude"": 13.08668, ""longitude"": 80.302505}, {""checkpoint"": 5, ""latitude"": 13.082708, ""longitude"": 80.312571}, {""checkpoint"": 6, ""latitude"": 13.086042, ""longitude"": 80.301213}, {""checkpoint"": 7, ""latitude"": 13.072078, ""longitude"": 80.305236}]",11.47,23,6,Police SUV,Cancelled
ROUTE003078,Tamil Nadu,Zone_60,AI Predicted,Crime Prevention Patrol,HIGH,66.51,109,2027-02-03,Night,0,13.075997,80.275253,13.090137,80.284857,8,"[{""checkpoint"": 1, ""latitude"": 13.075997, ""longitude"": 80.275253}, {""checkpoint"": 2, ""latitude"": 13.083492, ""longitude"": 80.277279}, {""checkpoint"": 3, ""latitude"": 13.08477, ""longitude"": 80.277678}, {""checkpoint"": 4, ""latitude"": 13.096486, ""longitude"": 80.284774}, {""checkpoint"": 5, ""latitude"": 13.083101, ""longitude"": 80.287487}, {""checkpoint"": 6, ""latitude"": 13.072836, ""longitude"": 80.284772}, {""checkpoint"": 7, ""latitude"": 13.081351, ""longitude"": 80.286927}, {""checkpoint"": 8, ""latitude"": 13.090137, ""longitude"": 80.284857}]",17.27,29,6,Police SUV,Cancelled
ROUTE003079,Tamil Nadu,Zone_26,Historical,General Patrol,LOW,18.62,76,2027-04-28,Night,20,13.046705,80.291889,13.059652,80.308819,7,"[{""checkpoint"": 1, ""latitude"": 13.046705, ""longitude"": 80.291889}, {""checkpoint"": 2, ""latitude"": 13.038858, ""longitude"": 80.30684}, {""checkpoint"": 3, ""latitude"": 13.048453, ""longitude"": 80.312703}, {""checkpoint"": 4, ""latitude"": 13.054985, ""longitude"": 80.315575}, {""checkpoint"": 5, ""latitude"": 13.062966, ""longitude"": 80.316913}, {""checkpoint"": 6, ""latitude"": 13.074196, ""longitude"": 80.302886}, {""checkpoint"": 7, ""latitude"": 13.059652, ""longitude"": 80.308819}]",20.18,37,3,Police Car,Completed
ROUTE003080,Tamil Nadu,Zone_23,AI Predicted,High-Risk Patrol,HIGH,55.22,101,2027-05-26,Evening,12,13.070401,80.274725,13.069995,80.285955,5,"[{""checkpoint"": 1, ""latitude"": 13.070401, ""longitude"": 80.274725}, {""checkpoint"": 2, ""latitude"": 13.083224, ""longitude"": 80.286624}, {""checkpoint"": 3, ""latitude"": 13.077018, ""longitude"": 80.275102}, {""checkpoint"": 4, ""latitude"": 13.077974, ""longitude"": 80.285771}, {""checkpoint"": 5, ""latitude"": 13.069995, ""longitude"": 80.285955}]",17.13,24,6,Police Jeep,Completed
ROUTE003081,Tamil Nadu,Zone_23,Historical,Crime Prevention Patrol,HIGH,55.22,101,2026-10-25,Morning,6,13.071661,80.271564,13.079036,80.255429,8,"[{""checkpoint"": 1, ""latitude"": 13.071661, ""longitude"": 80.271564}, {""checkpoint"": 2, ""latitude"": 13.075846, ""longitude"": 80.270882}, {""checkpoint"": 3, ""latitude"": 13.082127, ""longitude"": 80.259757}, {""checkpoint"": 4, ""latitude"": 13.074177, ""longitude"": 80.248146}, {""checkpoint"": 5, ""latitude"": 13.062789, ""longitude"": 80.244794}, {""checkpoint"": 6, ""latitude"": 13.077613, ""longitude"": 80.259637}, {""checkpoint"": 7, ""latitude"": 13.082176, ""longitude"": 80.270043}, {""checkpoint"": 8, ""latitude"": 13.079036, ""longitude"": 80.255429}]",19.75,33,5,Police SUV,Completed
ROUTE003082,Tamil Nadu,Zone_7,AI Predicted,Crime Prevention Patrol,HIGH,70.91,110,2027-07-11,Night,0,13.078328,80.279203,13.084089,80.284148,7,"[{""checkpoint"": 1, ""latitude"": 13.078328, ""longitude"": 80.279203}, {""checkpoint"": 2, ""latitude"": 13.085482, ""longitude"": 80.276006}, {""checkpoint"": 3, ""latitude"": 13.090868, ""longitude"": 80.267623}, {""checkpoint"": 4, ""latitude"": 13.083249, ""longitude"": 80.280715}, {""checkpoint"": 5, ""latitude"": 13.079479, ""longitude"": 80.289447}, {""checkpoint"": 6, ""latitude"": 13.070366, ""longitude"": 80.285512}, {""checkpoint"": 7, ""latitude"": 13.084089, ""longitude"": 80.284148}]",9.66,14,4,Police SUV,Completed
ROUTE003083,Tamil Nadu,Zone_36,Historical,High-Risk Patrol,HIGH,65.16,106,2026-10-21,Morning,8,13.060729,80.274322,13.058784,80.284197,5,"[{""checkpoint"": 1, ""latitude"": 13.060729, ""longitude"": 80.274322}, {""checkpoint"": 2, ""latitude"": 13.050825, ""longitude"": 80.288737}, {""checkpoint"": 3, ""latitude"": 13.064229, ""longitude"": 80.277947}, {""checkpoint"": 4, ""latitude"": 13.07189, ""longitude"": 80.284811}, {""checkpoint"": 5, ""latitude"": 13.058784, ""longitude"": 80.284197}]",11.9,17,4,Police SUV,In Progress
ROUTE003084,Tamil Nadu,Zone_45,AI Predicted,Routine Patrol,MEDIUM,39.85,90,2027-01-31,Evening,16,13.098692,80.226013,13.090564,80.232949,7,"[{""checkpoint"": 1, ""latitude"": 13.098692, ""longitude"": 80.226013}, {""checkpoint"": 2, ""latitude"": 13.086413, ""longitude"": 80.234693}, {""checkpoint"": 3, ""latitude"": 13.088389, ""longitude"": 80.227026}, {""checkpoint"": 4, ""latitude"": 13.082685, ""longitude"": 80.230287}, {""checkpoint"": 5, ""latitude"": 13.086562, ""longitude"": 80.238348}, {""checkpoint"": 6, ""latitude"": 13.099306, ""longitude"": 80.240252}, {""checkpoint"": 7, ""latitude"": 13.090564, ""longitude"": 80.232949}]",24.13,39,3,Police Motorcycle,Completed
ROUTE003085,Tamil Nadu,Zone_13,Historical,Preventive Patrol,MEDIUM,40.15,91,2026-11-03,Evening,18,13.086022,80.269468,13.085738,80.269083,5,"[{""checkpoint"": 1, ""latitude"": 13.086022, ""longitude"": 80.269468}, {""checkpoint"": 2, ""latitude"": 13.080425, ""longitude"": 80.27656}, {""checkpoint"": 3, ""latitude"": 13.091373, ""longitude"": 80.27876}, {""checkpoint"": 4, ""latitude"": 13.086616, ""longitude"": 80.266557}, {""checkpoint"": 5, ""latitude"": 13.085738, ""longitude"": 80.269083}]",6.55,11,3,Police Motorcycle,In Progress
ROUTE003086,Tamil Nadu,Zone_10,Historical,Routine Patrol,MEDIUM,27.57,80,2027-03-11,Night,20,13.077148,80.267023,13.095384,80.265399,6,"[{""checkpoint"": 1, ""latitude"": 13.077148, ""longitude"": 80.267023}, {""checkpoint"": 2, ""latitude"": 13.086648, ""longitude"": 80.267718}, {""checkpoint"": 3, ""latitude"": 13.09737, ""longitude"": 80.270846}, {""checkpoint"": 4, ""latitude"": 13.095385, ""longitude"": 80.277362}, {""checkpoint"": 5, ""latitude"": 13.108375, ""longitude"": 80.264685}, {""checkpoint"": 6, ""latitude"": 13.095384, ""longitude"": 80.265399}]",19.89,40,4,Police Car,Cancelled
ROUTE003087,Tamil Nadu,Zone_4,AI Predicted,Preventive Patrol,MEDIUM,41.69,91,2026-08-18,Evening,18,13.060868,80.296418,13.05616,80.28709,4,"[{""checkpoint"": 1, ""latitude"": 13.060868, ""longitude"": 80.296418}, {""checkpoint"": 2, ""latitude"": 13.061586, ""longitude"": 80.306268}, {""checkpoint"": 3, ""latitude"": 13.060508, ""longitude"": 80.299091}, {""checkpoint"": 4, ""latitude"": 13.05616, ""longitude"": 80.28709}]",16.78,46,4,Police Motorcycle,Cancelled
ROUTE003088,Tamil Nadu,Zone_40,AI Predicted,Crime Prevention Patrol,HIGH,52.1,96,2027-05-16,Night,20,13.092234,80.252965,13.080976,80.266704,7,"[{""checkpoint"": 1, ""latitude"": 13.092234, ""longitude"": 80.252965}, {""checkpoint"": 2, ""latitude"": 13.095387, ""longitude"": 80.23837}, {""checkpoint"": 3, ""latitude"": 13.081399, ""longitude"": 80.251427}, {""checkpoint"": 4, ""latitude"": 13.074175, ""longitude"": 80.265086}, {""checkpoint"": 5, ""latitude"": 13.087458, ""longitude"": 80.264481}, {""checkpoint"": 6, ""latitude"": 13.094451, ""longitude"": 80.255527}, {""checkpoint"": 7, ""latitude"": 13.080976, ""longitude"": 80.266704}]",23.42,38,6,Police Jeep,In Progress
ROUTE003089,Tamil Nadu,Zone_24,Historical,Crime Prevention Patrol,HIGH,50.88,97,2027-04-08,Evening,18,13.064876,80.246595,13.044082,80.240101,8,"[{""checkpoint"": 1, ""latitude"": 13.064876, ""longitude"": 80.246595}, {""checkpoint"": 2, ""latitude"": 13.06841, ""longitude"": 80.250241}, {""checkpoint"": 3, ""latitude"": 13.070913, ""longitude"": 80.253335}, {""checkpoint"": 4, ""latitude"": 13.060209, ""longitude"": 80.257411}, {""checkpoint"": 5, ""latitude"": 13.047118, ""longitude"": 80.258435}, {""checkpoint"": 6, ""latitude"": 13.05033, ""longitude"": 80.26038}, {""checkpoint"": 7, ""latitude"": 13.04433, ""longitude"": 80.252058}, {""checkpoint"": 8, ""latitude"": 13.044082, ""longitude"": 80.240101}]",23.59,62,5,Police SUV,Completed
ROUTE003090,Tamil Nadu,Zone_3,AI Predicted,Routine Patrol,MEDIUM,29.67,80,2026-11-18,Night,22,13.071464,80.270899,13.052783,80.28248,6,"[{""checkpoint"": 1, ""latitude"": 13.071464, ""longitude"": 80.270899}, {""checkpoint"": 2, ""latitude"": 13.060228, ""longitude"": 80.268541}, {""checkpoint"": 3, ""latitude"": 13.045941, ""longitude"": 80.264372}, {""checkpoint"": 4, ""latitude"": 13.042058, ""longitude"": 80.277672}, {""checkpoint"": 5, ""latitude"": 13.050288, ""longitude"": 80.286635}, {""checkpoint"": 6, ""latitude"": 13.052783, ""longitude"": 80.28248}]",14.76,34,4,Police Car,Scheduled
ROUTE003091,Tamil Nadu,Zone_60,Historical,High-Risk Patrol,HIGH,66.51,109,2027-04-04,Evening,12,13.079974,80.291719,13.095318,80.265417,6,"[{""checkpoint"": 1, ""latitude"": 13.079974, ""longitude"": 80.291719}, {""checkpoint"": 2, ""latitude"": 13.092295, ""longitude"": 80.277885}, {""checkpoint"": 3, ""latitude"": 13.101123, ""longitude"": 80.273258}, {""checkpoint"": 4, ""latitude"": 13.102197, ""longitude"": 80.269927}, {""checkpoint"": 5, ""latitude"": 13.091595, ""longitude"": 80.260954}, {""checkpoint"": 6, ""latitude"": 13.095318, ""longitude"": 80.265417}]",10.77,15,4,Police Jeep,Completed
ROUTE003092,Tamil Nadu,Zone_23,Historical,High-Risk Patrol,HIGH,55.22,101,2026-08-15,Evening,18,13.06841,80.250027,13.065445,80.236521,4,"[{""checkpoint"": 1, ""latitude"": 13.06841, ""longitude"": 80.250027}, {""checkpoint"": 2, ""latitude"": 13.075768, ""longitude"": 80.236015}, {""checkpoint"": 3, ""latitude"": 13.076693, ""longitude"": 80.240319}, {""checkpoint"": 4, ""latitude"": 13.065445, ""longitude"": 80.236521}]",9.52,18,5,Police Jeep,Completed
ROUTE003093,Tamil Nadu,Zone_34,AI Predicted,Crime Prevention Patrol,HIGH,61.74,104,2027-04-28,Evening,12,13.064276,80.257436,13.048413,80.273271,4,"[{""checkpoint"": 1, ""latitude"": 13.064276, ""longitude"": 80.257436}, {""checkpoint"": 2, ""latitude"": 13.067451, ""longitude"": 80.271374}, {""checkpoint"": 3, ""latitude"": 13.058727, ""longitude"": 80.268101}, {""checkpoint"": 4, ""latitude"": 13.048413, ""longitude"": 80.273271}]",24.28,61,4,Police SUV,In Progress
ROUTE003094,Tamil Nadu,Zone_8,Historical,High-Risk Patrol,HIGH,55.86,100,2027-05-15,Evening,18,13.077624,80.279938,13.082116,80.298162,6,"[{""checkpoint"": 1, ""latitude"": 13.077624, ""longitude"": 80.279938}, {""checkpoint"": 2, ""latitude"": 13.077851, ""longitude"": 80.289184}, {""checkpoint"": 3, ""latitude"": 13.089816, ""longitude"": 80.29887}, {""checkpoint"": 4, ""latitude"": 13.102806, ""longitude"": 80.297014}, {""checkpoint"": 5, ""latitude"": 13.088096, ""longitude"": 80.309314}, {""checkpoint"": 6, ""latitude"": 13.082116, ""longitude"": 80.298162}]",16.99,49,5,Police SUV,Cancelled
ROUTE003095,Tamil Nadu,Zone_16,Historical,General Patrol,LOW,24.86,79,2026-11-22,Night,0,13.119018,80.28964,13.097889,80.299865,8,"[{""checkpoint"": 1, ""latitude"": 13.119018, ""longitude"": 80.28964}, {""checkpoint"": 2, ""latitude"": 13.123589, ""longitude"": 80.285895}, {""checkpoint"": 3, ""latitude"": 13.113184, ""longitude"": 80.295527}, {""checkpoint"": 4, ""latitude"": 13.099921, ""longitude"": 80.307446}, {""checkpoint"": 5, ""latitude"": 13.08613, ""longitude"": 80.308524}, {""checkpoint"": 6, ""latitude"": 13.081411, ""longitude"": 80.300896}, {""checkpoint"": 7, ""latitude"": 13.091523, ""longitude"": 80.302335}, {""checkpoint"": 8, ""latitude"": 13.097889, ""longitude"": 80.299865}]",21.77,59,3,Police Motorcycle,Completed
ROUTE003096,Tamil Nadu,Zone_20,Historical,Community Patrol,LOW,22.81,76,2026-10-01,Morning,8,13.129921,80.252196,13.151123,80.211637,6,"[{""checkpoint"": 1, ""latitude"": 13.129921, ""longitude"": 80.252196}, {""checkpoint"": 2, ""latitude"": 13.139828, ""longitude"": 80.241366}, {""checkpoint"": 3, ""latitude"": 13.151666, ""longitude"": 80.24164}, {""checkpoint"": 4, ""latitude"": 13.156249, ""longitude"": 80.227323}, {""checkpoint"": 5, ""latitude"": 13.155502, ""longitude"": 80.214672}, {""checkpoint"": 6, ""latitude"": 13.151123, ""longitude"": 80.211637}]",16.49,43,3,Police Motorcycle,Cancelled
ROUTE003097,Tamil Nadu,Zone_24,AI Predicted,High-Risk Patrol,HIGH,50.88,97,2027-01-18,Night,22,13.063264,80.241824,13.041163,80.234399,7,"[{""checkpoint"": 1, ""latitude"": 13.063264, ""longitude"": 80.241824}, {""checkpoint"": 2, ""latitude"": 13.057621, ""longitude"": 80.249918}, {""checkpoint"": 3, ""latitude"": 13.056415, ""longitude"": 80.243633}, {""checkpoint"": 4, ""latitude"": 13.053512, ""longitude"": 80.236797}, {""checkpoint"": 5, ""latitude"": 13.045603, ""longitude"": 80.249644}, {""checkpoint"": 6, ""latitude"": 13.042845, ""longitude"": 80.235719}, {""checkpoint"": 7, ""latitude"": 13.041163, ""longitude"": 80.234399}]",9.93,15,5,Police SUV,In Progress
ROUTE003098,Tamil Nadu,Zone_14,Historical,Crime Prevention Patrol,HIGH,61.11,104,2026-08-10,Night,22,13.109675,80.277135,13.115008,80.283831,7,"[{""checkpoint"": 1, ""latitude"": 13.109675, ""longitude"": 80.277135}, {""checkpoint"": 2, ""latitude"": 13.122447, ""longitude"": 80.285165}, {""checkpoint"": 3, ""latitude"": 13.135674, ""longitude"": 80.290093}, {""checkpoint"": 4, ""latitude"": 13.125626, ""longitude"": 80.295778}, {""checkpoint"": 5, ""latitude"": 13.130357, ""longitude"": 80.283304}, {""checkpoint"": 6, ""latitude"": 13.126705, ""longitude"": 80.284755}, {""checkpoint"": 7, ""latitude"": 13.115008, ""longitude"": 80.283831}]",16.48,27,4,Police Jeep,In Progress
ROUTE003099,Tamil Nadu,Zone_30,AI Predicted,High-Risk Patrol,HIGH,70.36,111,2027-03-26,Morning,6,13.05687,80.272209,13.041429,80.281015,4,"[{""checkpoint"": 1, ""latitude"": 13.05687, ""longitude"": 80.272209}, {""checkpoint"": 2, ""latitude"": 13.043398, ""longitude"": 80.279316}, {""checkpoint"": 3, ""latitude"": 13.028765, ""longitude"": 80.284546}, {""checkpoint"": 4, ""latitude"": 13.041429, ""longitude"": 80.281015}]",8.56,12,5,Police Jeep,Completed
ROUTE003100,Tamil Nadu,Zone_5,AI Predicted,Routine Patrol,MEDIUM,30.72,82,2027-01-15,Night,0,13.096694,80.262532,13.108848,80.28176,4,"[{""checkpoint"": 1, ""latitude"": 13.096694, ""longitude"": 80.262532}, {""checkpoint"": 2, ""latitude"": 13.096961, ""longitude"": 80.257478}, {""checkpoint"": 3, ""latitude"": 13.098077, ""longitude"": 80.272163}, {""checkpoint"": 4, ""latitude"": 13.108848, ""longitude"": 80.28176}]",20.67,46,3,Police Car,Cancelled
ROUTE003101,Telangana,Zone_14,AI Predicted,Preventive Patrol,MEDIUM,36.43,89,2027-07-29,Morning,6,17.360618,78.500299,17.365471,78.492837,7,"[{""checkpoint"": 1, ""latitude"": 17.360618, ""longitude"": 78.500299}, {""checkpoint"": 2, ""latitude"": 17.357554, ""longitude"": 78.487068}, {""checkpoint"": 3, ""latitude"": 17.36346, ""longitude"": 78.500174}, {""checkpoint"": 4, ""latitude"": 17.371456, ""longitude"": 78.492998}, {""checkpoint"": 5, ""latitude"": 17.383944, ""longitude"": 78.479604}, {""checkpoint"": 6, ""latitude"": 17.373181, ""longitude"": 78.492654}, {""checkpoint"": 7, ""latitude"": 17.365471, ""longitude"": 78.492837}]",7.78,22,3,Police Car,Cancelled
ROUTE003102,Telangana,Zone_13,AI Predicted,Preventive Patrol,MEDIUM,43.82,93,2027-05-18,Evening,18,17.366584,78.484679,17.380083,78.498265,8,"[{""checkpoint"": 1, ""latitude"": 17.366584, ""longitude"": 78.484679}, {""checkpoint"": 2, ""latitude"": 17.370247, ""longitude"": 78.494557}, {""checkpoint"": 3, ""latitude"": 17.374169, ""longitude"": 78.503194}, {""checkpoint"": 4, ""latitude"": 17.361882, ""longitude"": 78.501581}, {""checkpoint"": 5, ""latitude"": 17.366905, ""longitude"": 78.510627}, {""checkpoint"": 6, ""latitude"": 17.379091, ""longitude"": 78.500358}, {""checkpoint"": 7, ""latitude"": 17.376516, ""longitude"": 78.50908}, {""checkpoint"": 8, ""latitude"": 17.380083, ""longitude"": 78.498265}]",21.19,34,4,Police Car,Cancelled
ROUTE003103,Telangana,Zone_46,AI Predicted,Crime Prevention Patrol,HIGH,59.03,102,2027-04-06,Evening,16,17.38868,78.470649,17.401996,78.490073,5,"[{""checkpoint"": 1, ""latitude"": 17.38868, ""longitude"": 78.470649}, {""checkpoint"": 2, ""latitude"": 17.38929, ""longitude"": 78.476143}, {""checkpoint"": 3, ""latitude"": 17.402264, ""longitude"": 78.476295}, {""checkpoint"": 4, ""latitude"": 17.410701, ""longitude"": 78.480595}, {""checkpoint"": 5, ""latitude"": 17.401996, ""longitude"": 78.490073}]",5.34,7,4,Police Jeep,Scheduled
ROUTE003104,Telangana,Zone_12,AI Predicted,Preventive Patrol,MEDIUM,45.55,94,2027-01-13,Morning,6,17.3551,78.492557,17.35108,78.511689,5,"[{""checkpoint"": 1, ""latitude"": 17.3551, ""longitude"": 78.492557}, {""checkpoint"": 2, ""latitude"": 17.34489, ""longitude"": 78.500712}, {""checkpoint"": 3, ""latitude"": 17.354516, ""longitude"": 78.511677}, {""checkpoint"": 4, ""latitude"": 17.358465, ""longitude"": 78.511676}, {""checkpoint"": 5, ""latitude"": 17.35108, ""longitude"": 78.511689}]",17.12,30,4,Police Car,Scheduled
ROUTE003105,Telangana,Zone_4,AI Predicted,Crime Prevention Patrol,HIGH,62.87,105,2026-08-03,Morning,8,17.389239,78.486202,17.400333,78.464569,5,"[{""checkpoint"": 1, ""latitude"": 17.389239, ""longitude"": 78.486202}, {""checkpoint"": 2, ""latitude"": 17.400554, ""longitude"": 78.476381}, {""checkpoint"": 3, ""latitude"": 17.399756, ""longitude"": 78.46497}, {""checkpoint"": 4, ""latitude"": 17.400857, ""longitude"": 78.462824}, {""checkpoint"": 5, ""latitude"": 17.400333, ""longitude"": 78.464569}]",24.84,35,5,Police Jeep,Completed
ROUTE003106,Telangana,Zone_30,Historical,Community Patrol,LOW,22.56,76,2026-12-16,Night,20,17.395388,78.486673,17.425075,78.493299,7,"[{""checkpoint"": 1, ""latitude"": 17.395388, ""longitude"": 78.486673}, {""checkpoint"": 2, ""latitude"": 17.404663, ""longitude"": 78.488955}, {""checkpoint"": 3, ""latitude"": 17.4169, ""longitude"": 78.494252}, {""checkpoint"": 4, ""latitude"": 17.426901, ""longitude"": 78.496891}, {""checkpoint"": 5, ""latitude"": 17.423789, ""longitude"": 78.488034}, {""checkpoint"": 6, ""latitude"": 17.411173, ""longitude"": 78.496246}, {""checkpoint"": 7, ""latitude"": 17.425075, ""longitude"": 78.493299}]",12.65,20,2,Police Motorcycle,Scheduled
ROUTE003107,Telangana,Zone_20,AI Predicted,Routine Patrol,MEDIUM,49.73,95,2027-03-13,Evening,18,17.385749,78.447556,17.360585,78.414629,6,"[{""checkpoint"": 1, ""latitude"": 17.385749, ""longitude"": 78.447556}, {""checkpoint"": 2, ""latitude"": 17.383499, ""longitude"": 78.432564}, {""checkpoint"": 3, ""latitude"": 17.377962, ""longitude"": 78.429071}, {""checkpoint"": 4, ""latitude"": 17.38302, ""longitude"": 78.428077}, {""checkpoint"": 5, ""latitude"": 17.371447, ""longitude"": 78.414457}, {""checkpoint"": 6, ""latitude"": 17.360585, ""longitude"": 78.414629}]",15.7,22,2,Police Motorcycle,In Progress
ROUTE003108,Telangana,Zone_11,AI Predicted,Preventive Patrol,MEDIUM,44.93,93,2026-08-05,Night,0,17.396191,78.470845,17.408393,78.49376,6,"[{""checkpoint"": 1, ""latitude"": 17.396191, ""longitude"": 78.470845}, {""checkpoint"": 2, ""latitude"": 17.401321, ""longitude"": 78.480397}, {""checkpoint"": 3, ""latitude"": 17.386483, ""longitude"": 78.477863}, {""checkpoint"": 4, ""latitude"": 17.395812, ""longitude"": 78.469539}, {""checkpoint"": 5, ""latitude"": 17.400891, ""longitude"": 78.483814}, {""checkpoint"": 6, ""latitude"": 17.408393, ""longitude"": 78.49376}]",4.54,12,4,Police Car,Completed
